Date,AUD=,NZD=,EUR=,GBP=,CAD=,CHF=,JPY=,AUDNZD=R,EURAUD=R,GBPAUD=R,AUDCAD=R,AUDCHF=R,AUDJPY=R,EURNZD=R,GBPNZD=R,NZDCAD=R,NZDCHF=R,NZDJPY=R,EURGBP=R,EURCAD=R,EURCHF=R,EURJPY=R,GBPCAD=R,GBPCHF=R,GBPJPY=R,CADCHF=R,CADJPY=R,CHFJPY=R
2003-06-27,0.66765,0.5825,1.1437,1.64945,1.3484,1.3491,119.625,1.1462,1.71275,2.4705,0.90025,0.9007,79.87,1.9631,2.83165,0.78545,0.78585,69.685,0.69325,1.5419,1.54295,136.815,2.22415,2.2253,197.32,1.00055,88.72,88.675
2003-07-04,0.67805,0.5958,1.1493,1.66755,1.3394,1.3495,118.01,1.13805,1.695,2.45935,0.9082,0.915,80.02,1.929,2.79885,0.798,0.804,70.31,0.6892,1.53935,1.55095,135.63,2.2335,2.2504,196.79,1.00755,88.11,87.445
2003-07-11,0.66025,0.59185,1.1288,1.63085,1.3769,1.3758,117.89,1.1156,1.7095,2.47005,0.9091,0.9084,77.84,1.90705,2.75555,0.81455,0.81425,69.775,0.6921,1.55345,1.553,133.07,2.24555,2.2437,192.26,0.99945,85.62,85.685
2003-07-18,0.64715,0.57305,1.127,1.59135,1.4072,1.3633,118.53,1.1293,1.74145,2.459,0.91065,0.8823,76.67,1.96665,2.777,0.8064,0.7812,67.925,0.7082,1.5859,1.53645,133.58,2.23935,2.1695,188.62,0.9688,84.2,86.905
2003-07-25,0.66355,0.58765,1.1512,1.6199,1.3812,1.343,118.71,1.1292,1.7349,2.44125,0.9165,0.8911,78.77,1.959,2.7566,0.81165,0.7892,69.76,0.71065,1.59,1.54605,136.66,2.2374,2.1755,192.3,0.97235,85.95,88.395
2003-08-01,0.65155,0.5841,1.1274,1.61095,1.399,1.3648,120.13,1.1155,1.73035,2.4725,0.9115,0.8892,78.27,1.93015,2.758,0.81715,0.7972,70.165,0.69985,1.57725,1.5387,135.435,2.25375,2.1986,193.52,0.97555,85.87,88.025
2003-08-08,0.65315,0.5812,1.1308,1.603,1.3919,1.3595,119.15,1.1238,1.7313,2.45585,0.9091,0.888,77.76,1.94565,2.75985,0.809,0.79015,69.25,0.70495,1.57395,1.5373,134.735,2.23265,2.1807,191.12,0.97655,85.6,87.645
2003-08-15,0.65995,0.59005,1.1259,1.59705,1.3865,1.3703,119.175,1.1185,1.70605,2.42,0.915,0.9043,78.65,1.90815,2.70665,0.8181,0.80855,70.315,0.705,1.56105,1.5428,134.18,2.21435,2.18845,190.33,0.98835,85.95,86.975
2003-08-22,0.65225,0.5851,1.0887,1.57475,1.4008,1.4168,117.49,1.1148,1.6691,2.4143,0.91365,0.92415,76.63,1.8607,2.69145,0.8196,0.82895,68.745,0.6913,1.52505,1.54245,127.91,2.2059,2.2311,185.02,1.01145,83.87,82.925
2003-08-29,0.64755,0.5785,1.098,1.57745,1.38645,1.3998,116.915,1.1194,1.6956,2.43605,0.8978,0.90645,75.71,1.89805,2.7268,0.80205,0.8098,67.635,0.6961,1.5223,1.53695,128.375,2.18705,2.2081,184.43,1.0096,84.33,83.525
2003-09-05,0.64765,0.57655,1.11075,1.58855,1.37,1.3817,116.775,1.1233,1.71315,2.44985,0.88725,0.8949,75.63,1.9265,2.75495,0.7896,0.7966,67.325,0.6993,1.5217,1.5347,129.705,2.17635,2.1949,185.48,1.00855,85.24,84.515
2003-09-12,0.66355,0.5833,1.1291,1.60295,1.36425,1.37885,117.315,1.1376,1.7016,2.4157,0.90525,0.9149,77.84,1.9357,2.7481,0.79595,0.80425,68.43,0.7044,1.5404,1.5569,132.46,2.18685,2.21025,188.05,1.0107,85.99,85.085
2003-09-19,0.67205,0.59195,1.1381,1.63605,1.3485,1.3678,114.1,1.1353,1.69345,2.4344,0.90625,0.9192,76.68,1.92265,2.76385,0.79825,0.8097,67.545,0.69565,1.5347,1.5567,129.86,2.2062,2.2378,186.67,1.0143,84.61,83.415
2003-09-26,0.67365,0.58945,1.1474,1.65875,1.3535,1.3448,111.61,1.1428,1.703,2.462,0.9118,0.9059,75.2,1.94655,2.8141,0.79785,0.7933,65.8,0.6917,1.553,1.54415,128.06,2.24505,2.2306,185.13,0.99355,82.48,83.005
2003-10-03,0.67925,0.59255,1.1579,1.66385,1.3441,1.3375,110.91,1.1463,1.7047,2.44955,0.913,0.9085,75.3,1.9541,2.80795,0.79645,0.7925,65.72,0.6959,1.55635,1.5487,128.42,2.23635,2.2254,184.54,0.99525,82.48,82.885
2003-10-10,0.69145,0.60025,1.1799,1.66485,1.321,1.3131,108.66,1.1519,1.70645,2.40775,0.9134,0.90795,75.13,1.9657,2.7736,0.7929,0.7882,65.225,0.7087,1.55865,1.54935,128.21,2.19925,2.1861,180.9,0.99405,82.26,82.755
2003-10-17,0.69215,0.59645,1.1684,1.67865,1.3147,1.3277,109.32,1.16045,1.68805,2.42525,0.90995,0.91895,75.67,1.95895,2.8144,0.78415,0.79195,65.205,0.69605,1.5361,1.55125,127.73,2.20695,2.22875,183.51,1.00985,83.15,82.335
2003-10-24,0.69915,0.60935,1.1783,1.6953,1.3065,1.3131,109.15,1.14735,1.68625,2.4248,0.91345,0.91805,76.31,1.93475,2.78215,0.79615,0.80015,66.51,0.6954,1.5403,1.54725,128.61,2.2149,2.2261,185.04,1.0031,83.54,83.125
2003-10-31,0.70825,0.6135,1.1584,1.69565,1.3195,1.3405,109.92,1.15445,1.6349,2.3924,0.9346,0.94925,77.84,1.8882,2.7631,0.8095,0.82235,67.435,0.68345,1.52855,1.5527,127.33,2.23635,2.27245,186.33,1.01595,83.29,81.995
2003-11-07,0.70865,0.6166,1.1535,1.6744,1.32275,1.3625,109.34,1.14965,1.62775,2.3628,0.9376,0.96565,77.51,1.87075,2.71555,0.81575,0.8398,67.42,0.6889,1.526,1.57105,126.135,2.21465,2.28025,183.1,1.0297,82.67,80.265
2003-11-14,0.72025,0.63155,1.178,1.68775,1.3024,1.3273,108.335,1.1402,1.6351,2.34265,0.93805,0.95595,78.03,1.86525,2.6724,0.82255,0.8383,68.42,0.69795,1.5342,1.56355,127.62,2.1973,2.23985,182.84,1.01925,83.18,81.625
2003-11-21,0.72355,0.6426,1.19135,1.7033,1.303,1.2981,108.765,1.12645,1.6463,2.35375,0.94305,0.93925,78.72,1.85425,2.65105,0.8373,0.83425,69.89,0.69945,1.55235,1.5465,129.59,2.21975,2.2108,185.28,0.9958,83.48,83.795
2003-11-28,0.72425,0.6395,1.1994,1.72235,1.29975,1.2913,109.63,1.1325,1.65525,2.37655,0.9414,0.93525,79.4,1.8754,2.69335,0.8311,0.8256,70.11,0.69625,1.5588,1.54845,131.495,2.2397,2.22415,188.83,0.9952,84.34,84.895
2003-12-05,0.73645,0.645,1.2164,1.72885,1.3052,1.2753,107.695,1.14195,1.65115,2.34665,0.961,0.93925,79.31,1.88635,2.68085,0.84195,0.8228,69.485,0.7037,1.5877,1.5514,131.02,2.256,2.2052,186.2,0.9772,82.51,84.425
2003-12-12,0.74235,0.6478,1.22885,1.7467,1.3163,1.2617,107.755,1.1456,1.65565,2.35325,0.9772,0.9366,79.98,1.89645,2.69555,0.853,0.8177,69.82,0.70355,1.61775,1.55065,132.41,2.29935,2.20375,188.2,0.95835,81.85,85.405
2003-12-19,0.73715,0.6448,1.2375,1.7658,1.3362,1.2561,107.805,1.1432,1.6784,2.39445,0.985,0.92595,79.46,1.9193,2.7385,0.86135,0.80995,69.515,0.70095,1.65315,1.55405,133.4,2.36155,2.22185,190.35,0.9407,80.67,85.815
2003-12-26,0.74085,0.6475,1.243,1.7714,1.3068,1.2543,107.49,1.14415,1.6778,2.39105,0.96825,0.92925,79.63,1.9197,2.73575,0.8462,0.81215,69.6,0.70175,1.62435,1.5591,133.61,2.315,2.2218,190.41,0.9598,82.25,85.695
2004-01-02,0.75855,0.659,1.2587,1.7924,1.2886,1.239,107.055,1.15105,1.659,2.36295,0.97745,0.93955,81.21,1.90965,2.7199,0.8492,0.8164,70.55,0.7022,1.6216,1.5593,134.73,2.3117,2.22355,191.89,0.9614,83.08,86.405
2004-01-09,0.77665,0.682,1.2831,1.8491,1.27085,1.2212,106.61,1.13865,1.6521,2.38085,0.9869,0.94845,82.8,1.88135,2.7113,0.86675,0.8328,72.71,0.69395,1.63065,1.56695,136.79,2.34975,2.25755,197.13,0.9608,83.89,87.295
2004-01-16,0.76415,0.66515,1.2387,1.7981,1.2991,1.2658,106.645,1.14845,1.62105,2.35305,0.99195,0.9668,81.44,1.8623,2.7033,0.86425,0.84185,70.935,0.6889,1.60915,1.5678,132.11,2.33695,2.2767,191.77,0.97465,82.08,84.245
2004-01-23,0.77175,0.672,1.25875,1.82605,1.31305,1.2424,106.735,1.14825,1.62955,2.36415,1.0144,0.9599,82.4,1.87095,2.71435,0.8834,0.8361,71.77,0.68925,1.6533,1.56405,134.275,2.39795,2.2687,194.76,0.9463,81.22,85.835
2004-01-30,0.76385,0.6742,1.24685,1.82355,1.32455,1.258,105.75,1.133,1.6325,2.38725,1.01175,0.96075,80.8,1.8496,2.70465,0.8926,0.848,71.29,0.6838,1.6517,1.5687,131.875,2.41425,2.29395,192.83,0.9497,79.85,84.085
2004-02-06,0.77045,0.69385,1.27035,1.8469,1.32545,1.2339,105.615,1.1104,1.6491,2.39715,1.02125,0.95085,81.37,1.83115,2.6618,0.9196,0.85605,73.29,0.68795,1.684,1.56785,134.21,2.44775,2.2789,195.06,0.9309,79.68,85.595
2004-02-13,0.78935,0.7002,1.27395,1.8857,1.31645,1.23855,105.5,1.12735,1.61325,2.38805,1.0392,0.97765,83.29,1.81935,2.69305,0.9219,0.8674,73.875,0.67555,1.67705,1.57785,134.41,2.4825,2.33585,198.96,0.9408,80.15,85.205
2004-02-20,0.7695,0.68335,1.2532,1.8602,1.33695,1.2603,109.015,1.1261,1.62665,2.4153,1.02875,0.96965,83.9,1.8335,2.72245,0.91355,0.86125,74.49,0.67355,1.67505,1.5792,136.63,2.487,2.34425,202.83,0.9425,81.56,86.525
2004-02-27,0.77395,0.687,1.24905,1.86795,1.3353,1.2624,109.065,1.12655,1.61395,2.4137,1.0338,0.97705,84.42,1.81825,2.71915,0.9171,0.8673,74.93,0.6687,1.668,1.5769,136.3,2.4944,2.35825,203.83,0.9451,81.66,86.405
2004-03-05,0.76055,0.6744,1.2376,1.8463,1.32195,1.276,112.05,1.1277,1.6273,2.4276,1.0056,0.97055,85.22,1.8352,2.73765,0.89175,0.86055,75.56,0.6703,1.6361,1.5793,138.675,2.44075,2.35605,206.88,0.96525,84.76,87.805
2004-03-12,0.73235,0.64355,1.2217,1.80355,1.33565,1.284,110.88,1.138,1.6681,2.46235,0.9781,0.94035,81.2,1.89855,2.8025,0.8595,0.82625,71.355,0.6774,1.6319,1.56865,135.455,2.4089,2.31575,199.95,0.9614,83.02,86.355
2004-03-19,0.74865,0.65535,1.2272,1.8327,1.33325,1.2704,106.75,1.14235,1.6392,2.4483,0.9981,0.95115,79.93,1.8726,2.79685,0.8737,0.8326,69.955,0.6697,1.6362,1.55905,131.015,2.44375,2.3285,195.68,0.95295,80.08,84.025
2004-03-26,0.74695,0.65135,1.2133,1.8157,1.319,1.2843,105.93,1.14675,1.62445,2.43045,0.985,0.95945,79.12,1.8629,2.78725,0.85905,0.83655,68.995,0.6683,1.6002,1.55825,128.525,2.3944,2.33155,192.31,0.9739,80.32,82.485
2004-04-02,0.75825,0.65915,1.21385,1.83165,1.31575,1.29,104.515,1.1513,1.6009,2.41565,0.9975,0.9786,79.26,1.8416,2.77885,0.8671,0.8502,68.895,0.6627,1.59625,1.5659,126.86,2.40945,2.36265,191.43,0.98105,79.46,80.995
2004-04-09,0.7639,0.6605,1.2086,1.83085,1.32715,1.2816,106.4,1.1565,1.582,2.3965,1.0139,0.9791,81.29,1.8296,2.7716,0.8767,0.8466,70.29,0.6601,1.604,1.5489,128.595,2.4298,2.3464,194.8,0.9657,80.17,83.025
2004-04-16,0.74395,0.63925,1.20005,1.79685,1.34435,1.29485,107.825,1.1638,1.61305,2.41525,1.0001,0.9633,80.2,1.87725,2.81085,0.8594,0.828,68.925,0.66785,1.6133,1.5539,129.4,2.41575,2.32745,193.75,0.96315,80.19,83.275
2004-04-23,0.73465,0.6287,1.18465,1.77085,1.36125,1.3152,109.19,1.16855,1.61255,2.41045,0.9995,0.9662,80.22,1.8843,2.81665,0.8558,0.82685,68.65,0.66895,1.6126,1.55805,129.355,2.41055,2.329,193.36,0.96625,80.22,83.025
2004-04-30,0.72075,0.62745,1.1982,1.7791,1.37005,1.2973,110.41,1.1487,1.6624,2.46845,0.9875,0.93505,79.58,1.90965,2.83545,0.85965,0.81395,69.28,0.67345,1.6416,1.55445,132.295,2.43745,2.308,196.43,0.9469,80.59,85.105
2004-05-07,0.70175,0.61785,1.18845,1.78715,1.38285,1.3013,112.295,1.13575,1.69165,2.5438,0.9704,0.9132,78.81,1.9235,2.89255,0.8545,0.8038,69.38,0.665,1.64345,1.54655,133.465,2.4714,2.3256,200.7,0.941,81.21,86.295
2004-05-14,0.69165,0.60445,1.18815,1.7584,1.38705,1.2947,114.1,1.1443,1.71785,2.54235,0.95935,0.89545,78.92,1.96565,2.9091,0.83905,0.78255,68.97,0.6757,1.64885,1.5383,135.565,2.4402,2.2766,200.63,0.9334,82.26,88.125
2004-05-21,0.69955,0.609,1.1997,1.7887,1.37385,1.2805,112.45,1.14865,1.7147,2.5569,0.9611,0.89425,78.66,1.96965,2.93715,0.8367,0.7801,68.48,0.6706,1.6482,1.5331,134.91,2.4574,2.2858,201.14,0.93045,81.85,87.965
2004-05-28,0.71425,0.6317,1.22145,1.83245,1.36265,1.253,110.0,1.1307,1.71015,2.56555,0.9733,0.895,78.57,1.9336,2.90085,0.8608,0.79155,69.49,0.66655,1.6644,1.5305,134.36,2.497,2.29605,201.57,0.91955,80.73,87.785
2004-06-04,0.69585,0.622,1.22655,1.83905,1.35135,1.24,111.29,1.1187,1.76265,2.6429,0.94035,0.86255,77.44,1.97195,2.9567,0.8405,0.77125,69.22,0.66695,1.6575,1.52095,136.505,2.4852,2.2804,204.67,0.9173,82.35,89.775
2004-06-11,0.69355,0.629,1.2009,1.81735,1.36585,1.26025,110.165,1.10265,1.73155,2.6204,0.9473,0.87405,76.4,1.9092,2.8893,0.8592,0.7927,69.29,0.6608,1.64035,1.51345,132.295,2.4824,2.2903,200.21,0.9227,80.66,87.415
2004-06-18,0.68895,0.62675,1.21415,1.83785,1.36435,1.2421,108.745,1.09925,1.7621,2.6676,0.94,0.85575,74.92,1.9372,2.93235,0.8551,0.77835,68.155,0.66065,1.65655,1.5079,132.04,2.5075,2.2824,199.86,0.9104,79.7,87.545
2004-06-25,0.70035,0.63605,1.21745,1.82665,1.35065,1.24755,107.635,1.1011,1.7382,2.6082,0.9459,0.8737,75.35,1.91395,2.87185,0.85965,0.7934,68.46,0.66635,1.6446,1.5188,131.055,2.4679,2.27885,196.61,0.92365,79.66,86.245
2004-07-02,0.71395,0.6463,1.23255,1.83085,1.32365,1.23265,108.285,1.10465,1.7288,2.56785,0.94495,0.88005,77.31,1.9071,2.83265,0.8554,0.79665,69.98,0.67325,1.6316,1.5193,133.47,2.4238,2.25665,198.24,0.93135,81.81,87.845
2004-07-09,0.72205,0.65695,1.2415,1.85955,1.31825,1.2229,108.205,1.0991,1.7194,2.57535,0.95185,0.883,78.13,1.8898,2.8306,0.866,0.8034,71.085,0.66765,1.6366,1.5182,134.34,2.45135,2.27405,201.21,0.9277,82.08,88.485
2004-07-16,0.73155,0.65915,1.2453,1.87255,1.31065,1.226,108.73,1.10985,1.7018,2.5597,0.9588,0.89695,79.52,1.8887,2.84085,0.8639,0.80785,71.68,0.66485,1.6317,1.52635,135.315,2.45425,2.295,203.54,0.9355,82.94,88.655
2004-07-23,0.70925,0.63575,1.2094,1.83265,1.32165,1.2675,110.175,1.1156,1.7052,2.58395,0.9374,0.89895,78.14,1.90235,2.88265,0.84025,0.80585,70.04,0.6599,1.5984,1.5329,133.245,2.42215,2.3229,201.91,0.959,83.36,86.925
2004-07-30,0.70265,0.63635,1.202,1.82005,1.33175,1.2817,111.46,1.1042,1.7103,2.59025,0.93575,0.9006,78.32,1.8885,2.86015,0.84745,0.8156,70.925,0.6603,1.60065,1.54025,133.945,2.42385,2.33275,202.86,0.9624,83.69,86.965
2004-08-06,0.71365,0.6523,1.22785,1.84045,1.31255,1.25095,110.575,1.09405,1.7205,2.57895,0.93655,0.8927,78.91,1.88235,2.82145,0.8568,0.816,72.13,0.66715,1.61285,1.536,135.77,2.41755,2.3023,203.51,0.95325,84.26,88.395
2004-08-13,0.71665,0.6661,1.2376,1.84615,1.30855,1.23795,110.715,1.07725,1.72665,2.57315,0.93895,0.8872,79.44,1.8577,2.76845,0.8716,0.8246,73.745,0.6711,1.6192,1.5318,136.995,2.41585,2.28545,204.13,0.94605,84.61,89.435
2004-08-20,0.72405,0.67255,1.2312,1.8198,1.29775,1.2511,109.135,1.07655,1.70085,2.51325,0.9396,0.90585,79.02,1.8311,2.7057,0.8728,0.8414,73.4,0.6768,1.59825,1.5409,134.405,2.36165,2.27675,198.59,0.96405,84.1,87.235
2004-08-27,0.70395,0.6528,1.2008,1.79125,1.31225,1.2828,109.595,1.07835,1.7058,2.54455,0.9238,0.90305,77.15,1.83945,2.74395,0.85665,0.8374,71.54,0.67035,1.57575,1.5404,131.605,2.35055,2.29785,196.31,0.97755,83.52,85.435
2004-09-03,0.69145,0.6473,1.20515,1.77565,1.30005,1.2718,110.435,1.0682,1.74295,2.568,0.89885,0.8794,76.36,1.8618,2.74315,0.84145,0.82325,71.485,0.67875,1.5666,1.5327,133.09,2.30825,2.25825,196.09,0.97835,84.95,86.835
2004-09-10,0.69525,0.6551,1.2262,1.79795,1.29115,1.2588,109.605,1.06125,1.7636,2.58605,0.89765,0.8752,76.2,1.8717,2.74455,0.84605,0.82465,71.8,0.68195,1.58315,1.54345,134.39,2.32145,2.26325,197.06,0.97495,84.89,87.075
2004-09-17,0.69875,0.6614,1.21995,1.79265,1.2978,1.2692,109.6,1.05645,1.7459,2.5648,0.90685,0.88685,76.71,1.8445,2.7104,0.8584,0.83945,72.485,0.68055,1.58325,1.54835,133.86,2.3265,2.27525,196.47,0.97795,84.59,86.495
2004-09-24,0.71415,0.6687,1.2278,1.80465,1.27355,1.2609,110.805,1.06795,1.71915,2.527,0.9097,0.90045,79.13,1.83605,2.69875,0.8516,0.84315,74.095,0.68035,1.5635,1.54805,136.04,2.29815,2.27545,199.96,0.98985,86.98,87.875
2004-10-01,0.72645,0.677,1.24145,1.79915,1.2605,1.2503,110.535,1.0729,1.7086,2.47845,0.9158,0.90815,80.28,1.8337,2.65795,0.85315,0.84725,74.83,0.6899,1.5651,1.55295,137.205,2.2686,2.2509,198.88,0.991,87.66,88.395
2004-10-08,0.73485,0.68525,1.2407,1.79465,1.25155,1.2508,109.525,1.07235,1.6884,2.4422,0.9197,0.91915,80.48,1.81055,2.61895,0.8576,0.8571,75.055,0.69135,1.5528,1.55185,135.885,2.2461,2.24475,196.56,0.9994,87.51,87.565
2004-10-15,0.72915,0.6863,1.24655,1.80425,1.25355,1.235,109.355,1.06245,1.70965,2.47445,0.91405,0.9005,79.79,1.8164,2.62895,0.8603,0.8476,75.05,0.69095,1.56265,1.5395,136.335,2.26175,2.22825,197.33,0.9852,87.29,88.575
2004-10-22,0.73935,0.696,1.26865,1.82645,1.23435,1.21,107.205,1.0623,1.71575,2.47035,0.9126,0.89465,79.32,1.82265,2.62425,0.85925,0.84205,74.6,0.69455,1.56595,1.53545,136.06,2.25365,2.2104,195.89,0.98025,86.92,88.665
2004-10-29,0.74865,0.6843,1.2785,1.83795,1.21805,1.1948,105.79,1.09405,1.7077,2.45505,0.9119,0.8945,79.19,1.86835,2.6859,0.83295,0.8176,72.375,0.6956,1.5573,1.52755,135.17,2.23725,2.19595,194.44,0.98095,86.84,88.535
2004-11-05,0.76305,0.6955,1.29675,1.85585,1.1979,1.1777,105.61,1.09645,1.69965,2.43255,0.914,0.89845,80.57,1.8637,2.66735,0.83315,0.81895,73.45,0.69875,1.55325,1.52675,136.935,2.22295,2.1854,195.98,0.98305,88.16,89.675
2004-11-12,0.76955,0.69345,1.29765,1.85665,1.1924,1.1717,105.565,1.10955,1.68605,2.4126,0.9177,0.90185,81.24,1.8713,2.6777,0.8268,0.81275,73.205,0.69885,1.54735,1.5209,136.985,2.21415,2.1763,196.02,0.9827,88.53,90.085
2004-11-19,0.78345,0.70905,1.302,1.8573,1.19325,1.16205,103.085,1.10525,1.66205,2.37045,0.93485,0.91045,80.77,1.8364,2.61935,0.84785,0.824,73.095,0.7011,1.55395,1.5132,134.26,2.21635,2.15815,191.49,0.9739,86.39,88.705
2004-11-26,0.79075,0.71725,1.32925,1.89445,1.1754,1.1392,102.555,1.10285,1.6807,2.3947,0.92945,0.90075,81.1,1.853,2.6409,0.84345,0.8172,73.565,0.70165,1.56275,1.5146,136.355,2.2275,2.15805,194.29,0.96895,87.25,90.025
2004-12-03,0.78185,0.7213,1.34555,1.9435,1.1907,1.1307,102.08,1.084,1.72105,2.4862,0.93125,0.8841,79.82,1.86565,2.69455,0.8591,0.81565,73.64,0.6923,1.60265,1.52135,137.365,2.31465,2.19695,198.4,0.94975,85.71,90.285
2004-12-10,0.75165,0.7046,1.3225,1.9152,1.22545,1.1613,105.155,1.06705,1.75925,2.54745,0.92115,0.8727,79.06,1.8773,2.7185,0.86335,0.8179,74.1,0.69035,1.62045,1.53535,139.06,2.3471,2.22385,201.4,0.9474,85.82,90.585
2004-12-17,0.7641,0.7147,1.3309,1.942,1.22705,1.15685,104.175,1.06875,1.74195,2.541,0.9373,0.8837,79.58,1.86175,2.71805,0.8771,0.8267,74.45,0.68525,1.6329,1.53995,138.615,2.38275,2.2461,202.28,0.9428,84.9,90.055
2004-12-24,0.76885,0.7172,1.35315,1.92415,1.22975,1.143,103.685,1.072,1.76,2.50265,0.9455,0.8788,79.72,1.8867,2.68285,0.88195,0.8199,74.36,0.70325,1.66405,1.5472,140.3,2.36625,2.20005,199.51,0.92945,84.31,90.715
2004-12-31,0.78215,0.71805,1.35585,1.91855,1.20295,1.13825,102.465,1.08925,1.73355,2.45295,0.9409,0.89115,80.12,1.8883,2.67195,0.8626,0.8174,73.57,0.707,1.63095,1.54325,138.86,2.308,2.18385,196.5,0.948,85.15,89.905
2005-01-07,0.75745,0.69455,1.3054,1.8699,1.2313,1.18485,104.795,1.09025,1.7239,2.46915,0.9324,0.8973,79.36,1.8795,2.69275,0.85515,0.823,72.785,0.69805,1.60725,1.5469,136.8,2.30275,2.21615,195.99,0.96215,85.11,88.435
2005-01-14,0.75875,0.6995,1.31055,1.87055,1.21545,1.1805,102.035,1.0847,1.72705,2.4644,0.9223,0.8958,77.42,1.87335,2.67385,0.8501,0.8256,71.37,0.70065,1.59305,1.54685,133.705,2.2734,2.2078,190.83,0.97105,83.94,86.435
2005-01-21,0.76975,0.7142,1.305,1.87855,1.22125,1.1848,102.715,1.078,1.69455,2.4407,0.94035,0.91215,79.09,1.82665,2.6298,0.8722,0.84595,73.36,0.6947,1.5935,1.54595,134.04,2.29425,2.22545,192.96,0.97005,84.11,86.705
2005-01-28,0.7748,0.71185,1.3044,1.88805,1.23945,1.1858,103.36,1.0888,1.6837,2.43695,0.9604,0.91885,80.09,1.8332,2.6528,0.88175,0.8439,73.56,0.6909,1.6169,1.5471,134.845,2.34025,2.23935,195.17,0.95675,83.4,87.165
2005-02-04,0.77025,0.71035,1.2872,1.87565,1.2479,1.2108,104.1,1.0847,1.6709,2.4348,0.96145,0.93275,80.18,1.8124,2.6408,0.88615,0.86,73.935,0.6863,1.60635,1.5587,133.995,2.33985,2.27105,195.24,0.97015,83.39,85.965
2005-02-11,0.78585,0.7137,1.28655,1.8673,1.23705,1.2108,105.705,1.1014,1.63725,2.37615,0.9723,0.95145,83.09,1.8032,2.61675,0.8829,0.86405,75.445,0.68895,1.5914,1.55755,136.015,2.30995,2.26075,197.42,0.97855,85.46,87.335
2005-02-18,0.78835,0.7232,1.30715,1.8946,1.2321,1.183,105.635,1.0901,1.6579,2.4032,0.9712,0.93265,83.27,1.8072,2.61965,0.89085,0.85555,76.385,0.6899,1.61015,1.54635,138.06,2.33375,2.24125,200.1,0.96035,85.74,89.285
2005-02-25,0.78665,0.7228,1.32435,1.91875,1.23855,1.1625,105.23,1.0883,1.68325,2.43945,0.9745,0.91455,82.81,1.83195,2.65465,0.89525,0.8402,76.06,0.69015,1.6404,1.53955,139.375,2.37655,2.23045,201.92,0.93845,84.97,90.545
2005-03-04,0.79065,0.7326,1.32405,1.92375,1.23115,1.169,104.735,1.0794,1.6747,2.4331,0.9736,0.92435,82.82,1.8076,2.62595,0.902,0.8564,76.73,0.68835,1.63035,1.5478,138.675,2.3686,2.24885,201.48,0.94935,85.06,89.605
2005-03-11,0.79235,0.73965,1.3454,1.92485,1.20525,1.15085,104.0,1.0722,1.698,2.4291,0.955,0.91185,82.4,1.8206,2.6048,0.8907,0.8504,76.865,0.6992,1.62155,1.5483,139.925,2.31965,2.21465,200.22,0.95485,86.29,90.375
2005-03-18,0.79485,0.74465,1.3318,1.9213,1.20185,1.16435,104.745,1.06765,1.67535,2.41675,0.9553,0.92555,83.26,1.78865,2.5802,0.8948,0.8667,77.975,0.69325,1.60045,1.55055,139.485,2.3087,2.23615,201.19,0.96885,87.15,89.955
2005-03-25,0.77175,0.7147,1.2958,1.86985,1.21865,1.1998,106.405,1.0809,1.6791,2.4229,0.94055,0.92595,82.12,1.8149,2.61665,0.87085,0.8573,76.035,0.69305,1.5792,1.55475,137.885,2.2787,2.24325,198.96,0.98455,87.31,88.685
2005-04-01,0.7711,0.70905,1.2908,1.8812,1.21455,1.20305,107.605,1.0877,1.6741,2.4394,0.93645,0.92765,82.98,1.82085,2.65325,0.8611,0.85285,76.285,0.68625,1.56765,1.553,138.91,2.2846,2.2628,202.38,0.9906,88.61,89.445
2005-04-08,0.77245,0.7169,1.29385,1.88565,1.22905,1.1968,108.215,1.0781,1.675,2.44115,0.9494,0.92445,83.59,1.8058,2.63175,0.8806,0.85815,77.58,0.68615,1.5902,1.54845,140.01,2.31755,2.25675,204.06,0.97375,88.05,90.425
2005-04-15,0.76855,0.7156,1.2917,1.89335,1.247,1.2006,107.825,1.074,1.68075,2.4635,0.95835,0.92265,82.89,1.8051,2.6458,0.8924,0.85925,77.155,0.68225,1.6108,1.55075,139.32,2.361,2.27295,204.21,0.9627,86.49,89.845
2005-04-22,0.78105,0.7312,1.30675,1.91575,1.2354,1.1816,106.015,1.0682,1.67305,2.4528,0.9649,0.9228,82.8,1.78705,2.62,0.90325,0.8643,77.52,0.68205,1.6143,1.54385,138.53,2.36675,2.2647,203.1,0.9569,85.81,89.725
2005-04-29,0.781,0.7317,1.2873,1.90845,1.25915,1.19565,104.675,1.0674,1.6483,2.4436,0.9834,0.9337,81.76,1.75935,2.60825,0.9213,0.87485,76.585,0.67455,1.6209,1.53905,134.76,2.403,2.28165,199.79,0.9495,83.14,87.565
2005-05-06,0.775,0.7321,1.2837,1.8903,1.24235,1.20715,105.06,1.0586,1.6564,2.44935,0.9628,0.9355,81.42,1.75345,2.5929,0.9095,0.88375,76.915,0.67625,1.5948,1.5496,134.865,2.3583,2.29145,199.43,0.9717,84.57,87.035
2005-05-13,0.75975,0.7114,1.26185,1.84885,1.26525,1.22565,107.32,1.06795,1.661,2.4335,0.9613,0.93115,81.54,1.77385,2.5989,0.9001,0.8713,76.345,0.68255,1.5967,1.54665,135.435,2.33925,2.26595,198.42,0.96865,84.82,87.565
